productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extCardText,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extResistance,extRetreatCost,extUPC
501999,151 Pokemon Center Elite Trainer Box (Exclusive),151 Pokemon Center Elite Trainer Box Exclusive,https://tcgplayer-cdn.tcgplayer.com/product/501999_200w.jpg,3,23237,https://cpt.tcgcsv.com/_P06,2023-09-22T04:03:23.64,1,"The Pokémon TCG: Scarlet & Violet — 151 Pokémon Center Elite Trainer Box includes:
<br>• 11 Pokémon TCG: Scarlet & Violet—151 booster packs
<br>• Each booster pack contains 10 cards and 1 Basic Energy. Cards vary by pack.
<br>• 1 full-art foil promo card featuring Snorlax with a Pokémon Center logo
<br>• 1 full-art foil promo card featuring Snorlax
<br>• 65 card sleeves
<br>• 45 Pokémon TCG Energy cards
<br>• A player’s guide to the Scarlet & Violet—151 expansion
<br>• 6 damage-counter dice
<br>• 1 competition-legal coin-flip die
<br>• 2 plastic condition markers
<br>• A collector’s box to hold everything, with 4 dividers to keep it organized
<br>• A code card for Pokémon Trading Card Game Live",808.0,999.99,9750.0,841.23,,Normal,,,,,,,,,,,
502000,151 Booster Bundle,151 Booster Bundle,https://tcgplayer-cdn.tcgplayer.com/product/502000_200w.jpg,3,23237,https://cpt.tcgcsv.com/0Q06,2023-09-22T04:03:23.64,1,Expand your collection with this Booster Bundle containing six booster packs from Pokémon TCG: 151,100.0,125.0,999.99,108.66,,Normal,,,,,,,,,,,
502001,151 Poster Collection,151 Poster Collection,https://tcgplayer-cdn.tcgplayer.com/product/502001_200w.jpg,3,23237,https://cpt.tcgcsv.com/2Q06,2023-09-22T04:03:23.64,1,"Your Very Own Pokémon Legend Unfolds!
<br>An epic journey through the Kanto region wouldn’t be complete without a first partner Pokémon! Add Bulbasaur, Charmander, and Squirtle to your team as playable foil promo cards, then work on completing your Kanto Pokédex by opening more booster packs from the special Scarlet & Violet—151 expansion. On top of it all, you’ll find a colorful poster that’s ready to hang wherever you like!
<br><br>
The Pokémon TCG: Scarlet & Violet—151 Poster Collection includes:
<br>• 3 foil promo cards featuring Bulbasaur, Charmander, and Squirtle
<br>• 1 poster with a Scarlet & Violet—151 theme
<br>• 3 Pokémon TCG: Scarlet & Violet—151 booster packs
<br>• A code card for Pokémon TCG Live",42.03,50.0,74.45,44.01,,Normal,,,,,,,,,,,
502002,151 Poster Collection Case,151 Poster Collection Case,https://tcgplayer-cdn.tcgplayer.com/product/502002_200w.jpg,3,23237,https://cpt.tcgcsv.com/3Q06,2023-09-22T04:03:23.64,1,"This case contains 6 copies of 151 Poster Collection
<br>The Pokémon TCG: Scarlet & Violet—151 Poster Collection includes:
<br>• 3 foil promo cards featuring Bulbasaur, Charmander, and Squirtle
<br>• 1 poster with a Scarlet & Violet—151 theme
<br>• 3 Pokémon TCG: Scarlet & Violet—151 booster packs
<br>• A code card for Pokémon TCG Live",309.0,329.0,599.99,231.84,,Normal,,,,,,,,,,,
502003,151 Binder Collection Case,151 Binder Collection Case,https://tcgplayer-cdn.tcgplayer.com/product/502003_200w.jpg,3,23237,https://cpt.tcgcsv.com/5Q06,2023-09-22T04:03:23.64,1,"This case contains 6 copies of 151 Binder Collection
<br>The Pokémon TCG: Scarlet & Violet—151 Binder Collection includes:
<br>• A binder with 20 9-pocket pages
<br>• 4 Pokémon TCG: Scarlet & Violet—151 booster packs",798.0,895.0,1449.99,895.0,,Normal,,,,,,,,,,,
502004,151 Binder Collection,151 Binder Collection,https://tcgplayer-cdn.tcgplayer.com/product/502004_200w.jpg,3,23237,https://cpt.tcgcsv.com/6Q06,2024-04-16T17:19:49.87,1,"How Many Pages Can You Fill?
<br>Just like a Pokédex, a binder makes it easy to keep track of your Pokémon collection! With this 9-pocket binder, you can show off up to 360 of your favorite Pokémon TCG cards. Get a head start filling it up with 4 booster packs from the special Scarlet & Violet—151 expansion!
<br>The Pokémon TCG: Scarlet & Violet—151 Binder Collection includes:
<br>• A binder with 20 9-pocket pages
<br>• 4 Pokémon TCG: Scarlet & Violet—151 booster packs",129.99,149.99,1999.99,140.32,,Normal,,,,,,,,,,,
502005,151 Ultra-Premium Collection,151 Ultra Premium Collection,https://tcgplayer-cdn.tcgplayer.com/product/502005_200w.jpg,3,23237,https://cpt.tcgcsv.com/7Q06,2023-10-16T13:09:43.203,1,"Mythical Treasures Await!
<br>The Mythical Pokémon Mew holds many secrets of the Pokémon world, and usually only the luckiest of Trainers encounter it. But now you can add it to your own Pokédex along with even more Kanto Pokémon inside a bounty of booster packs from the Scarlet & Violet—151 expansion! Mew ex appears here as both playable and collectible metal cards, and you’ll also find a beautifully illustrated promo card featuring Mewtwo, a durable playmat and deck box, and more.
<br><br>
The Pokémon TCG:Scarlet & Violet—151 Ultra-Premium Collection includes:
<br>• 1 etched foil promo card featuring Mew ex
<br>• 1 full-art foil promo card featuring Mewtwo
<br>• 1 etched metal card featuring Mew ex
<br>• 1 playmat
<br>• 1 deck box
<br>• 1 metallic coin featuring Mew
<br>• 6 damage-counter dice
<br>• 2 plastic condition markers
<br>• 16 booster packs from Pokémon TCG: Scarlet & Violet—151
<br>• A code card for Pokémon TCG Live",598.18,769.44,40000.0,605.47,,Normal,,,,,,,,,,,
502006,151: Alakazam ex Collection,151 Alakazam ex Collection,https://tcgplayer-cdn.tcgplayer.com/product/502006_200w.jpg,3,23237,https://cpt.tcgcsv.com/8Q06,2023-10-06T04:03:10.72,1,"Attack from the Bench—with Alakazam ex!
<br>Alakazam ex plays mind tricks on your opponent by attacking from the Bench! After evolving from Abra and Kadabra, this formidable Pokémon ex shows off its Psychic-type prowess no matter where it stands on the battlefield.
<br><br>
The Pokémon TCG: Scarlet & Violet—151 Collection—Alakazam ex includes:
<br>• 1 foil promo card featuring Alakazam ex
<br>• 1 foil card featuring Kadabra
<br>• 1 foil card featuring Abra
<br>• 4 Pokémon TCG: Scarlet & Violet—151 booster packs
<br>• A code card for Pokémon TCG Live",68.89,79.99,149.99,69.83,,Normal,,,,,,,,,,,
502007,151: Zapdos ex Collection,151 Zapdos ex Collection,https://tcgplayer-cdn.tcgplayer.com/product/502007_200w.jpg,3,23237,https://cpt.tcgcsv.com/9Q06,2023-10-06T04:03:10.72,1,"Zap Your Opponent & Make a Quick Retreat—with Zapdos ex!
<br>Strike with electrifying power and then retreat as fast as lightning with Zapdos ex! This Legendary Pokémon of the Kanto region is here as a ready-to-play promo card and an oversize card for your collection, along with a foil card featuring Electabuzz, and more Pokémon inside booster packs from the special Scarlet & Violet—151 expansion.
<br><br>
The Pokémon TCG: Scarlet & Violet—151 Collection—Zapdos ex includes:
<br>• 1 foil promo card featuring Zapdos ex
<br>• 1 foil card featuring Electabuzz
<br>• 1 oversize foil card featuring Zapdos ex
<br>• 4 Pokémon TCG: Scarlet & Violet—151 booster packs
<br>• A code card for Pokémon TCG Live",59.0,76.11,149.0,65.54,,Normal,,,,,,,,,,,
502008,151 Mini Tin Display,151 Mini Tin Display,https://tcgplayer-cdn.tcgplayer.com/product/502008_200w.jpg,3,23237,https://cpt.tcgcsv.com/bQ06,2025-01-22T12:59:52.273,1,"Each display 1 of each of the 151 Mini Tin designs (for a total of 10). Each tin contains 2 booster packs, 1 metallic coin, and a Pokémon art card.",274.99,366.99,599.95,279.75,,Normal,,,,,,,,,,,
502548,Squirtle - 007/165,Squirtle 007 165,https://tcgplayer-cdn.tcgplayer.com/product/502548_200w.jpg,3,23237,https://cpt.tcgcsv.com/-026,2025-12-13T01:25:28.713,1,,0.01,0.25,50.0,0.26,0.24,Reverse Holofoil,007/165,Common,Water,60,Basic,"[W] Withdraw
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks.",[WW] Skull Bash (20),Lx2,None,1,
502548,Squirtle - 007/165,Squirtle 007 165,https://tcgplayer-cdn.tcgplayer.com/product/502548_200w.jpg,3,23237,https://cpt.tcgcsv.com/-026,2025-12-13T01:25:28.713,1,,0.01,0.16,2.0,0.14,0.05,Normal,007/165,Common,Water,60,Basic,"[W] Withdraw
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks.",[WW] Skull Bash (20),Lx2,None,1,
502549,Squirtle - 170/165,Squirtle 170 165,https://tcgplayer-cdn.tcgplayer.com/product/502549_200w.jpg,3,23237,https://cpt.tcgcsv.com/_026,2025-12-02T22:17:18.003,1,,45.9,64.95,110.82,56.72,99.98,Holofoil,170/165,Illustration Rare,Water,60,Basic,"[W] Withdraw
<br>Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks.",[WW] Skull Bash (20),Lx2,None,1,
502550,Wartortle - 008/165,Wartortle 008 165,https://tcgplayer-cdn.tcgplayer.com/product/502550_200w.jpg,3,23237,https://cpt.tcgcsv.com/0226,2025-12-13T01:32:59.577,1,,0.01,0.18,1.52,0.14,,Normal,008/165,Uncommon,Water,100,Stage 1,"[W] Free Diving
<br>Put up to 3 Basic W Energy cards from your discard pile into your hand.",[WW] Spinning Attack (50),Lx2,None,2,
502550,Wartortle - 008/165,Wartortle 008 165,https://tcgplayer-cdn.tcgplayer.com/product/502550_200w.jpg,3,23237,https://cpt.tcgcsv.com/0226,2025-12-13T01:32:59.577,1,,0.1,0.3,40.0,0.26,0.15,Reverse Holofoil,008/165,Uncommon,Water,100,Stage 1,"[W] Free Diving
<br>Put up to 3 Basic W Energy cards from your discard pile into your hand.",[WW] Spinning Attack (50),Lx2,None,2,
502551,Blastoise ex - 009/165,Blastoise ex 009 165,https://tcgplayer-cdn.tcgplayer.com/product/502551_200w.jpg,3,23237,https://cpt.tcgcsv.com/2226,2026-01-13T21:22:15.76,1,"<strong>Ability — Solid Shell</strong>
<br>This Pokemon takes 30 less damage from attacks <em>(after applying Weakness and Resistance).</em>",0.4,1.1,55.55,0.97,1.89,Holofoil,009/165,Double Rare,Water,330,Stage 2,"[WW] Twin Cannons (140x)
<br>Discard up to 2 Basic W Energy cards from your hand. This attack does 140 damage for each card you discarded in this way.",,Lx2,None,3,
502552,Bulbasaur - 001/165,Bulbasaur 001 165,https://tcgplayer-cdn.tcgplayer.com/product/502552_200w.jpg,3,23237,https://cpt.tcgcsv.com/3226,2025-12-11T02:59:38.657,1,,0.01,0.25,35.0,0.26,0.25,Reverse Holofoil,001/165,Common,Grass,70,Basic,[1G] Leech Seed (20)<br>Heal 20 damage from this Pokemon.,,Rx2,None,2,
502552,Bulbasaur - 001/165,Bulbasaur 001 165,https://tcgplayer-cdn.tcgplayer.com/product/502552_200w.jpg,3,23237,https://cpt.tcgcsv.com/3226,2025-12-11T02:59:38.657,1,,0.01,0.15,1.54,0.13,0.13,Normal,001/165,Common,Grass,70,Basic,[1G] Leech Seed (20)<br>Heal 20 damage from this Pokemon.,,Rx2,None,2,
502553,Ivysaur - 002/165,Ivysaur 002 165,https://tcgplayer-cdn.tcgplayer.com/product/502553_200w.jpg,3,23237,https://cpt.tcgcsv.com/5226,2025-12-12T22:54:29.917,1,,0.01,0.16,2.0,0.13,,Normal,002/165,Uncommon,Grass,100,Stage 1,[1G] Leech Seed (30)<br>Heal 20 damage from this Pokemon.,[1GG] Vine Whip (80),Rx2,None,3,
502553,Ivysaur - 002/165,Ivysaur 002 165,https://tcgplayer-cdn.tcgplayer.com/product/502553_200w.jpg,3,23237,https://cpt.tcgcsv.com/5226,2025-12-12T22:54:29.917,1,,0.03,0.3,25.0,0.29,0.27,Reverse Holofoil,002/165,Uncommon,Grass,100,Stage 1,[1G] Leech Seed (30)<br>Heal 20 damage from this Pokemon.,[1GG] Vine Whip (80),Rx2,None,3,
502554,Venusaur ex - 003/165,Venusaur ex 003 165,https://tcgplayer-cdn.tcgplayer.com/product/502554_200w.jpg,3,23237,https://cpt.tcgcsv.com/6226,2025-12-04T12:29:16.637,1,"<strong>Ability — Tranquil Flower</strong><br>Once during your turn, if this Pokemon is in the Active Spot, you may heal 60 damage from 1 of your Pokemon.",0.37,1.0,9.97,0.78,0.75,Holofoil,003/165,Double Rare,Grass,340,Stage 2,[1GG] Dangerous Toxwhip (150)<br>Your opponent's Active Pokemon is now Confused and Poisoned.,,Rx2,None,4,
502555,Charmander - 004/165,Charmander 004 165,https://tcgplayer-cdn.tcgplayer.com/product/502555_200w.jpg,3,23237,https://cpt.tcgcsv.com/7226,2026-01-13T17:56:20.22,1,,0.07,0.28,3.99,0.23,0.25,Reverse Holofoil,004/165,Common,Fire,70,Basic,[R] Blazing Destruction<br>Discard a Stadium in play.,[RR] Steady Firebreathing (30),Wx2,None,1,
502555,Charmander - 004/165,Charmander 004 165,https://tcgplayer-cdn.tcgplayer.com/product/502555_200w.jpg,3,23237,https://cpt.tcgcsv.com/7226,2026-01-13T17:56:20.22,1,,0.01,0.16,20.0,0.15,,Normal,004/165,Common,Fire,70,Basic,[R] Blazing Destruction<br>Discard a Stadium in play.,[RR] Steady Firebreathing (30),Wx2,None,1,
502556,Charmander - 168/165,Charmander 168 165,https://tcgplayer-cdn.tcgplayer.com/product/502556_200w.jpg,3,23237,https://cpt.tcgcsv.com/8226,2025-12-04T12:36:51.533,1,,54.99,68.15,300.0,60.27,65.0,Holofoil,168/165,Illustration Rare,Fire,70,Basic,[R] Blazing Destruction<br>Discard a Stadium in play.,[RR] Steady Firebreathing (30),Wx2,None,1,
502557,Charmeleon - 005/165,Charmeleon 005 165,https://tcgplayer-cdn.tcgplayer.com/product/502557_200w.jpg,3,23237,https://cpt.tcgcsv.com/9226,2025-12-13T00:58:29.043,1,,0.1,0.27,3.0,0.22,0.26,Reverse Holofoil,005/165,Uncommon,Fire,100,Stage 1,[R] Combustion (20),[RRR] Fire Blast (90)<br>Discard an Energy from this Pokemon,Wx2,None,2,
502557,Charmeleon - 005/165,Charmeleon 005 165,https://tcgplayer-cdn.tcgplayer.com/product/502557_200w.jpg,3,23237,https://cpt.tcgcsv.com/9226,2025-12-13T00:58:29.043,1,,0.01,0.18,2.39,0.12,0.1,Normal,005/165,Uncommon,Fire,100,Stage 1,[R] Combustion (20),[RRR] Fire Blast (90)<br>Discard an Energy from this Pokemon,Wx2,None,2,
502558,Charizard ex - 006/165,Charizard ex 006 165,https://tcgplayer-cdn.tcgplayer.com/product/502558_200w.jpg,3,23237,https://cpt.tcgcsv.com/b226,2026-01-09T02:52:24.927,1,,2.98,5.49,505.1,5.21,18.58,Holofoil,006/165,Double Rare,Fire,330,Stage 2,"[R] Brave Wing (60+)<br> if this Pokemon has any damage counters on it, this attack does 100 more damage.",[RRRR] Explosive Vortex (330)<br>Discard 3 Energy from this Pokemon.,Wx2,None,2,
502559,Caterpie - 010/165,Caterpie 010 165,https://tcgplayer-cdn.tcgplayer.com/product/502559_200w.jpg,3,23237,https://cpt.tcgcsv.com/c226,2025-12-13T00:56:56.62,1,,0.03,0.2,20.0,0.19,0.14,Reverse Holofoil,010/165,Common,Grass,50,Basic,"[G] Leaf Munch (10+)<br>If your opponent's Active Pokemon is a G Pokemon, this attack does 30 more damage.",,Rx2,None,1,
502559,Caterpie - 010/165,Caterpie 010 165,https://tcgplayer-cdn.tcgplayer.com/product/502559_200w.jpg,3,23237,https://cpt.tcgcsv.com/c226,2025-12-13T00:56:56.62,1,,0.01,0.1,2.29,0.07,0.05,Normal,010/165,Common,Grass,50,Basic,"[G] Leaf Munch (10+)<br>If your opponent's Active Pokemon is a G Pokemon, this attack does 30 more damage.",,Rx2,None,1,
502560,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/502560_200w.jpg,3,23237,https://cpt.tcgcsv.com/d226,2025-12-12T23:03:06.29,1,,0.01,0.15,2.89,0.12,0.1,Normal,011/165,Common,Grass,90,Stage 1,[G] Tackle (20),"[2] Defensive Posture<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks.",Rx2,None,3,
502560,Metapod,Metapod,https://tcgplayer-cdn.tcgplayer.com/product/502560_200w.jpg,3,23237,https://cpt.tcgcsv.com/d226,2025-12-12T23:03:06.29,1,,0.75,1.57,50.0,1.41,1.7,Reverse Holofoil,011/165,Common,Grass,90,Stage 1,[G] Tackle (20),"[2] Defensive Posture<br> Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pokemon by attacks.",Rx2,None,3,
502561,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/502561_200w.jpg,3,23237,https://cpt.tcgcsv.com/f226,2025-12-13T00:56:24.137,1,,0.05,0.21,5.0,0.18,,Reverse Holofoil,012/165,Uncommon,Grass,130,Stage 2,"[G] Whirlwind (60)<br>Switch out your opponent's Active Pokémon to the Bench.
(Your opponent chooses the new Active Pokémon.)","[2] Bye-Bye Flight<br>Choose 1 of your opponent's Benched Pokemon. Shuffle that Pokemon and all attached cards into their deck, and then shuffle this Pokemon and all attached cards into your deck. If your opponent has no Benched Pokemon, this attack does nothing.",Rx2,None,1,
502561,Butterfree,Butterfree,https://tcgplayer-cdn.tcgplayer.com/product/502561_200w.jpg,3,23237,https://cpt.tcgcsv.com/f226,2025-12-13T00:56:24.137,1,,0.01,0.12,20.0,0.1,0.06,Normal,012/165,Uncommon,Grass,130,Stage 2,"[G] Whirlwind (60)<br>Switch out your opponent's Active Pokémon to the Bench.
(Your opponent chooses the new Active Pokémon.)","[2] Bye-Bye Flight<br>Choose 1 of your opponent's Benched Pokemon. Shuffle that Pokemon and all attached cards into their deck, and then shuffle this Pokemon and all attached cards into your deck. If your opponent has no Benched Pokemon, this attack does nothing.",Rx2,None,1,
502562,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/502562_200w.jpg,3,23237,https://cpt.tcgcsv.com/g226,2025-12-13T01:33:24.057,1,,0.01,0.1,2.29,0.08,0.05,Normal,013/165,Common,Grass,50,Basic,[G] Ram (10),[2] Bug Bite (20),Rx2,None,1,
502562,Weedle,Weedle,https://tcgplayer-cdn.tcgplayer.com/product/502562_200w.jpg,3,23237,https://cpt.tcgcsv.com/g226,2025-12-13T01:33:24.057,1,,0.06,0.21,5.0,0.2,,Reverse Holofoil,013/165,Common,Grass,50,Basic,[G] Ram (10),[2] Bug Bite (20),Rx2,None,1,
502563,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/502563_200w.jpg,3,23237,https://cpt.tcgcsv.com/h226,2025-12-12T22:56:18.56,1,<strong> Ability — Cocoon Cover</strong><br>Prevent all effects of attacks used by your opponent's Pokemon done to this Pokemon.<em>(Damage is not an effect.)</em>,0.03,0.15,20.0,0.11,0.1,Normal,014/165,Common,Grass,80,Stage 1,[2] Zzzt (20),,Rx2,None,3,
502563,Kakuna,Kakuna,https://tcgplayer-cdn.tcgplayer.com/product/502563_200w.jpg,3,23237,https://cpt.tcgcsv.com/h226,2025-12-12T22:56:18.56,1,<strong> Ability — Cocoon Cover</strong><br>Prevent all effects of attacks used by your opponent's Pokemon done to this Pokemon.<em>(Damage is not an effect.)</em>,0.75,1.48,8.69,1.27,2.4,Reverse Holofoil,014/165,Common,Grass,80,Stage 1,[2] Zzzt (20),,Rx2,None,3,
502564,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/502564_200w.jpg,3,23237,https://cpt.tcgcsv.com/j226,2025-12-03T20:36:46.66,1,,0.15,0.62,5.0,0.57,0.49,Reverse Holofoil,015/165,Rare,Grass,130,Stage 2,"[2] Nadir Needle (30+) If you have no cards in your hand, this attack does 120 more damage, and your opponent's Active Pokémon is now Paralyzed and Poisoned.",[GG] Pierce (110),Rx2,None,1,
502564,Beedrill,Beedrill,https://tcgplayer-cdn.tcgplayer.com/product/502564_200w.jpg,3,23237,https://cpt.tcgcsv.com/j226,2025-12-03T20:36:46.66,1,,0.01,0.2,19.98,0.19,0.15,Holofoil,015/165,Rare,Grass,130,Stage 2,"[2] Nadir Needle (30+) If you have no cards in your hand, this attack does 120 more damage, and your opponent's Active Pokémon is now Paralyzed and Poisoned.",[GG] Pierce (110),Rx2,None,1,
